inspection_id,address,latitude,longitude,location,city,state,zip
549254,11150 S HARLEM AVE,41.6883461,-87.7979232,"(41.6883461,-87.7979232)",WORTH,IL,60482
491413,5415 S Union AVE,41.7957456,-87.641884,"(41.7957456,-87.641884)",CHICAGO,IL,60609
428391,2653 N WASTENAW AVE BLDG,41.9301572,-87.6948819,"(41.9301572,-87.6948819)",CHICAGO,IL,60647
580238,1900 MAYWOOD DR,41.877247,-87.856215,"(41.877247,-87.856215)",MAYWOOD,IL,60153
579776,5114 S Elizabeth ST,41.8000688,-87.6565647,"(41.8000688,-87.6565647)",CHICAGO,IL,60609
361348,6040 N Kilpatrick AVE,41.9912004,-87.7464722,"(41.9912004,-87.7464722)",CHICAGO,IL,60646
483133,6330 S STEWART ST,41.77896336682326,-87.63516942804449,"(41.77896336682326, -87.63516942804449)",CHICAGO,IL,60621
490912,2332 S Western,41.849557,-87.68695629999999,"(41.849557,-87.68695629999999)",CHICAGO,IL,60608
580232,1900 MAYWOOD DR,41.877247,-87.856215,"(41.877247,-87.856215)",MAYWOOD,IL,60153
531254,7349 S HALSTED ST,41.76011986738749,-87.644137230067,"(41.76011986738749, -87.644137230067)",CHICAGO,IL,60621
531225,7349 S HALSTED ST,41.76011986738749,-87.644137230067,"(41.76011986738749, -87.644137230067)",CHICAGO,IL,60621
580233,1900 MAYWOOD DR,41.877247,-87.856215,"(41.877247,-87.856215)",MAYWOOD,IL,60153
397232,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
419750,2936 W 85TH PL,41.7376459,-87.719391,"(41.7376459,-87.719391)",CHICAGO,IL,60652
397235,8601 W FOSTER AVE,41.9728267,-87.841588,"(41.9728267,-87.841588)",CHICAGO,IL,60656
453326,6011 S Rockwell AVE,41.7840433,-87.6883007,"(41.7840433,-87.6883007)",CHICAGO,IL,60629
462304,2646 N MILWAUKEE AVE AVE,41.9297638,-87.70888169999999,"(41.9297638,-87.70888169999999)",CHICAGO,IL,60647
401418,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
453327,5516 S Maplewood AVE,41.7928811,-87.6882064,"(41.7928811,-87.6882064)",CHICAGO,IL,60629
297244,11150 S HARLEM AVE,41.6883461,-87.7979232,"(41.6883461,-87.7979232)",WORTH,IL,60482
361354,6040 N Kilpatrick AVE,41.9912004,-87.7464722,"(41.9912004,-87.7464722)",CHICAGO,IL,60646
250259,7037 S Rhodes AVE,41.7666885,-87.6113124,"(41.7666885,-87.6113124)",CHICAGO,IL,60637
397239,8601 W FOSTER AVE,41.9728267,-87.841588,"(41.9728267,-87.841588)",CHICAGO,IL,60656
428993,2646 N MILWAUKEE AVE AVE,41.9297638,-87.70888169999999,"(41.9297638,-87.70888169999999)",CHICAGO,IL,60647
335363,2301 E 79TH ST,41.7515920243175,-87.56860603613539,"(41.7515920243175, -87.56860603613539)",CHICAGO,IL,60649
250960,3625 S Hoyne,41.8276402,-87.6773181,"(41.8276402,-87.6773181)",CHICAGO,IL,60609
419324,5255 S State ST,41.7995035,-87.625015,"(41.7995035,-87.625015)",CHICAGO,IL,60609
158419,5114 S Elizabeth ST,41.8000688,-87.6565647,"(41.8000688,-87.6565647)",CHICAGO,IL,60609
414120,2936 W 85TH PL,41.7376459,-87.719391,"(41.7376459,-87.719391)",CHICAGO,IL,60652
413974,1900 Maywood RD,41.8900238,-87.8331463,"(41.8900238,-87.8331463)",MAYWOOD,IL,60153
317269,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
251185,17429 S CENTER ST,41.57214219999999,-87.6458347,"(41.57214219999999,-87.6458347)",EAST HAZEL CREST,IL,60429
413977,1900 MAYWOOD DR,41.877247,-87.856215,"(41.877247,-87.856215)",MAYWOOD,IL,60153
284523,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
413369,329 S FRANKLIN ST,41.87739707385008,-87.63504341455305,"(41.87739707385008, -87.63504341455305)",CHICAGO,IL,60606
250921,5255 S State ST,41.7995035,-87.625015,"(41.7995035,-87.625015)",CHICAGO,IL,60609
233469,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
250878,5114 S Elizabeth ST,41.8000688,-87.6565647,"(41.8000688,-87.6565647)",CHICAGO,IL,60609
233502,8306 S LAWRENCE AVE,41.743321,-87.6106718,"(41.743321,-87.6106718)",CHICAGO,IL,60619
60563,2332 S Western,41.849557,-87.68695629999999,"(41.849557,-87.68695629999999)",CHICAGO,IL,60608
233637,6040 N Kilpatrick AVE,41.9912004,-87.7464722,"(41.9912004,-87.7464722)",CHICAGO,IL,60646
233524,6650 S Ellis AVE,41.7742214,-87.6012716,"(41.7742214,-87.6012716)",CHICAGO,IL,60637
2624633,5630 S Rockwell AVE,41.79098279999999,-87.6895972,"(41.79098279999999,-87.6895972)",CHICAGO,IL,60629
250702,5415 S Union AVE,41.7957456,-87.641884,"(41.7957456,-87.641884)",CHICAGO,IL,60609
251071,4619 S Wolcott AVE,41.8096282,-87.6719638,"(41.8096282,-87.6719638)",CHICAGO,IL,60609
60578,2332 S Western,41.849557,-87.68695629999999,"(41.849557,-87.68695629999999)",CHICAGO,IL,60608
277018,17429 S CENTER ST,41.57214219999999,-87.6458347,"(41.57214219999999,-87.6458347)",EAST HAZEL CREST,IL,60429
233846,8921 S UTICA AVE,41.7312243,-87.6983196,"(41.7312243,-87.6983196)",EVERGREEN PARK,IL,60805
233535,6657 S Kimbark AVE,41.7737472,-87.5940266,"(41.7737472,-87.5940266)",CHICAGO,IL,60637
74472,4934 S Wabash BLDG,41.8046515,-87.62550949999999,"(41.8046515,-87.62550949999999)",CHICAGO,IL,60615
231354,3424 S State ST,41.8321532,-87.6272509,"(41.8321532,-87.6272509)",CHICAGO,IL,60616
68148,6011 S Rockwell AVE,41.7840433,-87.6883007,"(41.7840433,-87.6883007)",CHICAGO,IL,60629
120396,1531 W Taylor ST,41.86917024255043,-87.66538446635471,"(41.86917024255043, -87.66538446635471)",CHICAGO,IL,60607
74471,4934 S Wabash,41.8046516,-87.6255393,"(41.8046516,-87.6255393)",CHICAGO,IL,60615
58348,1357 N MILWAUKEE AVE,41.9065958418503,-87.67132302294661,"(41.9065958418503, -87.67132302294661)",CHICAGO,IL,60622
70418,8601 W FOSTER AVE,41.9728267,-87.841588,"(41.9728267,-87.841588)",CHICAGO,IL,60656
197368,400 E WATER ST,41.8866527,-87.6168349,"(41.8866527,-87.6168349)",CHICAGO,IL,60601
177151,7349 S HALSTED ST,41.76011986738749,-87.644137230067,"(41.76011986738749, -87.644137230067)",CHICAGO,IL,60621
60291,4464 W 44TH ST,41.81426627941673,-87.73601340697145,"(41.81426627941673, -87.73601340697145)",CHICAGO,IL,60632
60279,4464 W 44TH ST,41.81426627941673,-87.73601340697145,"(41.81426627941673, -87.73601340697145)",CHICAGO,IL,60632
124385,5900 N Nina AVE,41.9890858,-87.8026557,"(41.9890858,-87.8026557)",CHICAGO,IL,60631
63277,3601 W CERMAK RD,41.85155346052472,-87.715059286164,"(41.85155346052472, -87.715059286164)",CHICAGO,IL,60623
233328,13100 S Doty,41.6755502,-87.6017907,"(41.6755502,-87.6017907)",CHICAGO,IL,60827
60282,4464 W 44TH ST,41.81426627941673,-87.73601340697145,"(41.81426627941673, -87.73601340697145)",CHICAGO,IL,60632
215299,250 1/2 CHICAGO AVE,41.8946993,-87.7761526,"(41.8946993,-87.7761526)",OAK PARK,IL,60302
67788,5516 S Maplewood AVE,41.7928811,-87.6882064,"(41.7928811,-87.6882064)",CHICAGO,IL,60629
158341,2425 E 71ST ST,41.7660867,-87.5653021,"(41.7660867,-87.5653021)",CHICAGO,IL,60649
176507,5630 S Rockwell AVE,41.79098279999999,-87.6895972,"(41.79098279999999,-87.6895972)",CHICAGO,IL,60629
124279,8750 W BRYN WAWR AVE,41.9828446,-87.8442865,"(41.9828446,-87.8442865)",CHICAGO,IL,60631
67865,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
67947,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
67807,3601 W CERMAK RD,41.85155346052472,-87.715059286164,"(41.85155346052472, -87.715059286164)",CHICAGO,IL,60623
67912,8125 S HALSTED ST,41.74623627171974,-87.64376603783273,"(41.74623627171974, -87.64376603783273)",CHICAGO,IL,60620
98335,3549 W IRVING PK. RD. RD,41.9534771,-87.7173301,"(41.9534771,-87.7173301)",CHICAGO,IL,60618
2230064,7037 S Rhodes AVE,41.7666885,-87.6113124,"(41.7666885,-87.6113124)",CHICAGO,IL,60637
67738,8750 W BRYN WAWR AVE,41.9828446,-87.8442865,"(41.9828446,-87.8442865)",CHICAGO,IL,60631
158253,4500 S WOODS ST,41.8120682,-87.6702779,"(41.8120682,-87.6702779)",CHICAGO,IL,60609
154225,2324 N FREMONT ST,41.9245121,-87.6513037,"(41.9245121,-87.6513037)",CHICAGO,IL,60614
124283,6634 W RAVEN ST,41.9946144,-87.7926097,"(41.9946144,-87.7926097)",CHICAGO,IL,60631
2623291,2332 S Western,41.849557,-87.68695629999999,"(41.849557,-87.68695629999999)",CHICAGO,IL,60608
2312782,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
2320308,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
2261974,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
2620590,522 N MILWAUKEE AVE,41.89173286514732,-87.64865419293943,"(41.89173286514732, -87.64865419293943)",CHICAGO,IL,60642
2555993,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
2229857,7037 S Rhodes AVE,41.7666885,-87.6113124,"(41.7666885,-87.6113124)",CHICAGO,IL,60637
2624182,5516 S Maplewood AVE,41.7928811,-87.6882064,"(41.7928811,-87.6882064)",CHICAGO,IL,60629
2619147,545 W 31ST,41.8379944,-87.6407205,"(41.8379944,-87.6407205)",CHICAGO,IL,60616
2615962,2318 S STATE ST,41.85046307349731,-87.62717624187772,"(41.85046307349731, -87.62717624187772)",CHICAGO,IL,60616
2619955,545 W 31ST,41.8379944,-87.6407205,"(41.8379944,-87.6407205)",CHICAGO,IL,60616
2603400,6650 S Ellis AVE,41.7742214,-87.6012716,"(41.7742214,-87.6012716)",CHICAGO,IL,60637
2268879,8601 W FOSTER AVE,41.9728267,-87.841588,"(41.9728267,-87.841588)",CHICAGO,IL,60656
2624251,6650 S Ellis AVE,41.7742214,-87.6012716,"(41.7742214,-87.6012716)",CHICAGO,IL,60637
2293872,108 W PARK,41.8992927,-87.9405057,"(41.8992927,-87.9405057)",ELMHURST,IL,60126
2252988,7104 N MANNHEIM RD,41.9575052,-87.8845199,"(41.9575052,-87.8845199)",ROSEMONT,IL,60018
2500782,522 N MILWAUKEE AVE,41.89173286514732,-87.64865419293943,"(41.89173286514732, -87.64865419293943)",CHICAGO,IL,60642
2374111,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
2359827,853 S ROSELLE RD,42.01113,-88.0799213,"(42.01113,-88.0799213)",SCHAUMBURG,IL,60193
2624087,324 W JACKSON BLVD,41.8782034961044,-87.63594035379518,"(41.8782034961044, -87.63594035379518)",CHICAGO,IL,60606
2572525,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
2290654,838 W KINZIE ST,41.88913510926819,-87.64905166297672,"(41.88913510926819, -87.64905166297672)",CHICAGO,IL,60642
2537221,4619 S Wolcott AVE,41.8096282,-87.6719638,"(41.8096282,-87.6719638)",CHICAGO,IL,60609
2009270,1010 S DELANO CT,41.8682202,-87.6328072,"(41.8682202,-87.6328072)",CHICAGO,IL,60605
2619597,601 W HUNTINGTON COMMONS ST,42.0413478,-87.9445638,"(42.0413478,-87.9445638)",MOUNT PROSPECT,IL,60056
2356653,2218-2222 N WESTERN AVE,41.922312062185554,-87.68770889778496,"(41.922312062185554, -87.68770889778496)",CHICAGO,IL,60647
2566508,5255 S State ST,41.7995035,-87.625015,"(41.7995035,-87.625015)",CHICAGO,IL,60609
2359805,2218-2222 N WESTERN AVE,41.922312062185554,-87.68770889778496,"(41.922312062185554, -87.68770889778496)",CHICAGO,IL,60647
2544913,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
2359766,2218-2222 N WESTERN AVE,41.922312062185554,-87.68770889778496,"(41.922312062185554, -87.68770889778496)",CHICAGO,IL,60647
2401213,8344 S HALSTED ST,41.74201532533156,-87.64393794761001,"(41.74201532533156, -87.64393794761001)",CHICAGO,IL,60620
2545641,1010 S DELANO CT,41.8682202,-87.6328072,"(41.8682202,-87.6328072)",CHICAGO,IL,60605
2230177,1148 N MILWAUKEE AVE,41.90249586026425,-87.66535770275132,"(41.90249586026425, -87.66535770275132)",CHICAGO,IL,60642
2268288,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
2268471,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
2589191,5255 S State ST,41.7995035,-87.625015,"(41.7995035,-87.625015)",CHICAGO,IL,60609
2596515,7557 LATROBE AVE,41.7549934,-87.752359,"(41.7549934,-87.752359)",BURBANK,IL,60459
2596754,1200 S JEAN BAPTISTE POINTE DUSABLE DR,41.8703314,-87.62357420000001,"(41.8703314,-87.62357420000001)",CHICAGO,IL,60605
2230029,6657 S Kimbark AVE,41.7737472,-87.5940266,"(41.7737472,-87.5940266)",CHICAGO,IL,60637
1154670,13100 S Doty,41.6755502,-87.6017907,"(41.6755502,-87.6017907)",CHICAGO,IL,60827
2501129,6237 S HALSTED PKWY,41.7804872,-87.6422731,"(41.7804872,-87.6422731)",CHICAGO,IL,60621
2590385,10656 S TORRENCE AVE,41.70112036721256,-87.55972431384708,"(41.70112036721256, -87.55972431384708)",CHICAGO,IL,60617
2602713,4619 S Wolcott AVE,41.8096282,-87.6719638,"(41.8096282,-87.6719638)",CHICAGO,IL,60609
1319207,6650 S Ellis AVE,41.7742214,-87.6012716,"(41.7742214,-87.6012716)",CHICAGO,IL,60637
1234523,970 Criss CIR,42.0315734,-87.9729467,"(42.0315734,-87.9729467)",ELK GROVE VILLAGE,IL,60007
1234525,970 Criss CIR,42.0315734,-87.9729467,"(42.0315734,-87.9729467)",ELK GROVE VILLAGE,IL,60007
1239213,5350 W 38TH ST,41.823776,-87.7573204,"(41.823776,-87.7573204)",CICERO,IL,60804
2617802,901 W KINZIE ST,41.88890907624813,-87.64996187923906,"(41.88890907624813, -87.64996187923906)",CHICAGO,IL,60642
1424973,1800 W CULYER AVE,41.9554507,-87.674528,"(41.9554507,-87.674528)",CHICAGO,IL,60613
1632666,5900 N Nina AVE,41.9890858,-87.8026557,"(41.9890858,-87.8026557)",CHICAGO,IL,60631
1473431,950 ESTES CT,42.0027309,-88.1025879,"(42.0027309,-88.1025879)",SCHAUMBURG,IL,60193
164427,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
1559987,1017 S DELANO CT,41.8682202,-87.6328072,"(41.8682202,-87.6328072)",CHICAGO,IL,60605
2615805,3814 S HOME AVE,41.8614408,-87.7988475,"(41.8614408,-87.7988475)",BERWYN,IL,60402
2167063,7451 W 100TH PL,41.7093496,-87.8094842,"(41.7093496,-87.8094842)",BRIDGEVIEW,IL,60455
2240360,6650 S Ellis AVE,41.7742214,-87.6012716,"(41.7742214,-87.6012716)",CHICAGO,IL,60637
2610328,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
2612813,3625 S Hoyne,41.8276402,-87.6773181,"(41.8276402,-87.6773181)",CHICAGO,IL,60609
2617268,2707 HIGHLAND AVE,42.0671838,-87.7224096,"(42.0671838,-87.7224096)",EVANSTON,IL,60201
2610443,5900 N Nina AVE,41.9890858,-87.8026557,"(41.9890858,-87.8026557)",CHICAGO,IL,60631
2293509,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
2370150,506 N Milwaukee AVE,41.89131314887029,-87.64800866711568,"(41.89131314887029, -87.64800866711568)",CHICAGO,IL,60642
2356212,8601 W FOSTER AVE,41.9728267,-87.841588,"(41.9728267,-87.841588)",CHICAGO,IL,60656
2614583,1011 S DELANO CT,41.8696351,-87.6327347,"(41.8696351,-87.6327347)",CHICAGO,IL,60605
2567253,3838 W 49TH ST,41.8043798,-87.7204015,"(41.8043798,-87.7204015)",CHICAGO,IL,60632
2573058,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
2401868,8344 S HALSTED ST,41.74201532533156,-87.64393794761001,"(41.74201532533156, -87.64393794761001)",CHICAGO,IL,60620
2509323,8344 S HALSTED ST,41.74201532533156,-87.64393794761001,"(41.74201532533156, -87.64393794761001)",CHICAGO,IL,60620
2510117,8344 S HALSTED ST,41.74201532533156,-87.64393794761001,"(41.74201532533156, -87.64393794761001)",CHICAGO,IL,60620
2610640,1338 S HALSTED ST,41.86440790840258,-87.64698520298732,"(41.86440790840258, -87.64698520298732)",CHICAGO,IL,60607
2615869,1601 PAYNE,42.0571616,-87.694595,"(42.0571616,-87.694595)",EVANSTON,IL,60201
2614608,1011 S DELANO CT,41.8696351,-87.6327347,"(41.8696351,-87.6327347)",CHICAGO,IL,60605
2584719,4000 N O'HARE FIELD,41.9802588,-87.9089858,"(41.9802588,-87.9089858)",CHICAGO,IL,60666
2572873,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
2578653,1210 CHICAGO AVE,42.0399207,-87.6809484,"(42.0399207,-87.6809484)",EVANSTON,IL,60202
2618424,2119 S PEORIA ST,41.85333023480595,-87.64800350216731,"(41.85333023480595, -87.64800350216731)",CHICAGO,IL,60608
2590749,5114 S Elizabeth ST,41.8000688,-87.6565647,"(41.8000688,-87.6565647)",CHICAGO,IL,60609
2589501,5255 S State ST,41.7995035,-87.625015,"(41.7995035,-87.625015)",CHICAGO,IL,60609
2624126,5630 S Rockwell AVE,41.79098279999999,-87.6895972,"(41.79098279999999,-87.6895972)",CHICAGO,IL,60629
391211,4446 N BROARDWAY,41.9631897,-87.65634519999999,"(41.9631897,-87.65634519999999)",CHICAGO,IL,60640
2608134,545 W 31ST,41.8379944,-87.6407205,"(41.8379944,-87.6407205)",CHICAGO,IL,60616
555353,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
670661,7545 N PAULINA ST,42.01903180273219,-87.67345866417395,"(42.01903180273219, -87.67345866417395)",CHICAGO,IL,60626
2608269,2834-2922 W VAN BUREN ST,41.87607517011914,-87.69743686861689,"(41.87607517011914, -87.69743686861689)",CHICAGO,IL,60612
2613158,3625 S Hoyne,41.8276402,-87.6773181,"(41.8276402,-87.6773181)",CHICAGO,IL,60609
1227250,6011 S Rockwell AVE,41.7840433,-87.6883007,"(41.7840433,-87.6883007)",CHICAGO,IL,60629
2610720,6040 N Kilpatrick AVE,41.9912004,-87.7464722,"(41.9912004,-87.7464722)",CHICAGO,IL,60646
2614423,10656 S TORRENCE AVE,41.70112036721256,-87.55972431384708,"(41.70112036721256, -87.55972431384708)",CHICAGO,IL,60617
2617196,1223 N ROSSELL,41.9076607,-87.786107,"(41.9076607,-87.786107)",OAK PARK,IL,60302
2617470,3838 W 49TH ST,41.8043798,-87.7204015,"(41.8043798,-87.7204015)",CHICAGO,IL,60632
2311664,1010 S DELANO CT,41.8682202,-87.6328072,"(41.8682202,-87.6328072)",CHICAGO,IL,60605
2613315,3625 S Hoyne,41.8276402,-87.6773181,"(41.8276402,-87.6773181)",CHICAGO,IL,60609
2611933,4934 S Wabash,41.8046516,-87.6255393,"(41.8046516,-87.6255393)",CHICAGO,IL,60615
2609223,17848 W CHEYENNE CT,42.3484999,-87.9805221,"(42.3484999,-87.9805221)",GRAYSLAKE,IL,60030
2621991,868 N WELLS STS,41.8985834,-87.6346125,"(41.8985834,-87.6346125)",CHICAGO,IL,60610
2614682,4619 S Wolcott AVE,41.8096282,-87.6719638,"(41.8096282,-87.6719638)",CHICAGO,IL,60609
2610766,1338 S HALSTED ST,41.86440790840258,-87.64698520298732,"(41.86440790840258, -87.64698520298732)",CHICAGO,IL,60607
2619995,8118 S STONY ISLAND AVE,41.74724060201805,-87.5860251882879,"(41.74724060201805, -87.5860251882879)",CHICAGO,IL,60617
2618671,5114 S Elizabeth ST,41.8000688,-87.6565647,"(41.8000688,-87.6565647)",CHICAGO,IL,60609
2609180,6657 S Kimbark AVE,41.7737472,-87.5940266,"(41.7737472,-87.5940266)",CHICAGO,IL,60637
2613407,3625 S Hoyne,41.8276402,-87.6773181,"(41.8276402,-87.6773181)",CHICAGO,IL,60609
2232885,6650 S Ellis AVE,41.7742214,-87.6012716,"(41.7742214,-87.6012716)",CHICAGO,IL,60637
2616476,1744 W Pryor,41.6908645,-87.6629395,"(41.6908645,-87.6629395)",CHICAGO,IL,60643
2616423,1133 SOUTH BLVD APT 918,41.8865734,-87.8041741,"(41.8865734,-87.8041741)",OAK PARK,IL,60302
2616446,4619 S Wolcott AVE,41.8096282,-87.6719638,"(41.8096282,-87.6719638)",CHICAGO,IL,60609
2402188,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
2568563,13100 S Doty,41.6755502,-87.6017907,"(41.6755502,-87.6017907)",CHICAGO,IL,60827
2240555,4619 S Wolcott AVE,41.8096282,-87.6719638,"(41.8096282,-87.6719638)",CHICAGO,IL,60609
2352764,3455-3459 S OGDEN AVE,41.8667758,-87.6836019,"(41.8667758,-87.6836019)",CHICAGO,IL,60623
2320829,3455-3459 S OGDEN AVE,41.8667758,-87.6836019,"(41.8667758,-87.6836019)",CHICAGO,IL,60623
2352760,3455-3459 S OGDEN AVE,41.8667758,-87.6836019,"(41.8667758,-87.6836019)",CHICAGO,IL,60623
2269127,1017 S DELANO CT,41.8682202,-87.6328072,"(41.8682202,-87.6328072)",CHICAGO,IL,60605
2623054,3152 W 111TH ST,41.69168074856247,-87.70051617452317,"(41.69168074856247, -87.70051617452317)",CHICAGO,IL,60655
2620802,912 N ASHLAND AVE,41.898289314303305,-87.66750000594696,"(41.898289314303305, -87.66750000594696)",CHICAGO,IL,60622
2616495,13100 S Doty,41.6755502,-87.6017907,"(41.6755502,-87.6017907)",CHICAGO,IL,60827
2320813,3455-3459 S OGDEN AVE,41.8667758,-87.6836019,"(41.8667758,-87.6836019)",CHICAGO,IL,60623
2609718,2009 S LAFIN ST,41.8548352,-87.6635321,"(41.8548352,-87.6635321)",CHICAGO,IL,60608
2611007,2009 S LAFIN ST,41.8548352,-87.6635321,"(41.8548352,-87.6635321)",CHICAGO,IL,60608
2401673,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
2618750,1625 CHICAGO AVE,42.047065,-87.6789663,"(42.047065,-87.6789663)",EVANSTON,IL,60201
2609666,545 W 31ST,41.8379944,-87.6407205,"(41.8379944,-87.6407205)",CHICAGO,IL,60616
2402016,7141 S Morgan ST,41.7636974,-87.6486262,"(41.7636974,-87.6486262)",CHICAGO,IL,60621
2613736,10656 S TORRENCE AVE,41.70112036721256,-87.55972431384708,"(41.70112036721256, -87.55972431384708)",CHICAGO,IL,60617
2581000,2119 S PEORIA ST,41.85333023480595,-87.64800350216731,"(41.85333023480595, -87.64800350216731)",CHICAGO,IL,60608
2615132,6011 S Rockwell AVE,41.7840433,-87.6883007,"(41.7840433,-87.6883007)",CHICAGO,IL,60629
2618999,5304 MADISON,41.8804155,-87.7580221,"(41.8804155,-87.7580221)",CHICAGO,IL,60644
2619037,1601 PAYNE,42.0571616,-87.694595,"(42.0571616,-87.694595)",EVANSTON,IL,60201
2612338,5255 S State ST,41.7995035,-87.625015,"(41.7995035,-87.625015)",CHICAGO,IL,60609
2624386,6657 S Kimbark AVE,41.7737472,-87.5940266,"(41.7737472,-87.5940266)",CHICAGO,IL,60637
2615452,1011 S DELANO CT,41.8696351,-87.6327347,"(41.8696351,-87.6327347)",CHICAGO,IL,60605
2615416,1011 S DELANO CT,41.8696351,-87.6327347,"(41.8696351,-87.6327347)",CHICAGO,IL,60605
2578160,1617 CLARKSON CT,41.7396406,-88.0987288,"(41.7396406,-88.0987288)",NAPERVILLE,IL,60565
2610366,2009 S LAFIN ST,41.8548352,-87.6635321,"(41.8548352,-87.6635321)",CHICAGO,IL,60608
2610422,2009 S LAFIN ST,41.8548352,-87.6635321,"(41.8548352,-87.6635321)",CHICAGO,IL,60608
2612278,1011 S DELANO CT,41.8696351,-87.6327347,"(41.8696351,-87.6327347)",CHICAGO,IL,60605
2623378,324 W JACKSON BLVD,41.8782034961044,-87.63594035379518,"(41.8782034961044, -87.63594035379518)",CHICAGO,IL,60606
1326900,6634 W RAVEN ST,41.9946144,-87.7926097,"(41.9946144,-87.7926097)",CHICAGO,IL,60631
1227223,6011 S Rockwell AVE,41.7840433,-87.6883007,"(41.7840433,-87.6883007)",CHICAGO,IL,60629
2617103,135 N KEDZIE AVE,41.88390509704504,-87.70605925083947,"(41.88390509704504, -87.70605925083947)",CHICAGO,IL,60612
2588536,1200 S JEAN BAPTISTE POINTE DUSABLE DR,41.8703314,-87.62357420000001,"(41.8703314,-87.62357420000001)",CHICAGO,IL,60605
2588523,1200 S JEAN BAPTISTE POINTE DUSABLE DR,41.8703314,-87.62357420000001,"(41.8703314,-87.62357420000001)",CHICAGO,IL,60605
2588186,5900 N Nina AVE,41.9890858,-87.8026557,"(41.9890858,-87.8026557)",CHICAGO,IL,60631
2587784,6040 N Kilpatrick AVE,41.9912004,-87.7464722,"(41.9912004,-87.7464722)",CHICAGO,IL,60646
2612279,1011 S DELANO CT,41.8696351,-87.6327347,"(41.8696351,-87.6327347)",CHICAGO,IL,60605
2604666,171 N GREEN ST,41.88516541867304,-87.64847951590394,"(41.88516541867304, -87.64847951590394)",CHICAGO,IL,60607
2603891,754 W GARFIELD,41.79441531175851,-87.6448915555911,"(41.79441531175851, -87.6448915555911)",CHICAGO,IL,60609
2591353,1200 S JEAN BAPTISTE POINTE DUSABLE DR,41.8703314,-87.62357420000001,"(41.8703314,-87.62357420000001)",CHICAGO,IL,60605
2586016,7037 S Rhodes AVE,41.7666885,-87.6113124,"(41.7666885,-87.6113124)",CHICAGO,IL,60637
2561959,1010 S DELANO CT,41.8682202,-87.6328072,"(41.8682202,-87.6328072)",CHICAGO,IL,60605
2574460,838 W KINZIE ST,41.88913510926819,-87.64905166297672,"(41.88913510926819, -87.64905166297672)",CHICAGO,IL,60642
2564901,2046 E GRAND AVE,41.8920432,-87.6108253,"(41.8920432,-87.6108253)",CHICAGO,IL,60611
2564271,3424 S State ST,41.8321532,-87.6272509,"(41.8321532,-87.6272509)",CHICAGO,IL,60616
2563480,2332 S Western,41.849557,-87.68695629999999,"(41.849557,-87.68695629999999)",CHICAGO,IL,60608
2569479,13100 S Doty,41.6755502,-87.6017907,"(41.6755502,-87.6017907)",CHICAGO,IL,60827
2562418,545 W 31ST,41.8379944,-87.6407205,"(41.8379944,-87.6407205)",CHICAGO,IL,60616
